resort,ski_week,predicted_visitors,rating,cross_country_trail_length,ski_area,altitude,num_runs,num_lifts,num_terrain_parks,longest_run,beginner_terrain_%,intermediate_terrain_%,advanced_terrain_%,ski_lessons_available,snowboarding_available,tobogganing_available,cross_country_skiing_available,snowshoeing_available,childcare_available,ski_in_ski_out_available,num_food_vendors,num_accommodation_types,dingo_walks_available,freestyle_programs_available,night_skiing_available,race_programs_available,ski_touring_available,snow_tubing_available,husky_sledding_available,max_temp,min_temp,rainfall_amount,distance_from_melbourne,distance_from_canberra,distance_from_sydney,distance_from_bendigo,average_snowfall,num_snowfall_days,average_mountain_base_snow_depth,max_mountain_base_snow_depth,biggest_snowfall
Mt. Buller,9,0.4771413557540725,0.36363636363636354,0.0,0.0893760539629005,0.6386066763425254,0.7701149425287356,0.38461538461538464,1.0,0.33980582524271846,0.13043478260869565,0.4722222222222222,0.8275862068965517,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1998527097405151,0.32174347861083485,0.48390376143680114,0.29535864978902954,0.9192708333333334,0.7568306010928961,0.14527027027027026,0.5517241379310345,0.625,0.4,0.5540540540540541,0.5666666666666667
Mt. Buller,10,0.5218465969911057,0.36363636363636354,0.0,0.0893760539629005,0.6386066763425254,0.7701149425287356,0.38461538461538464,1.0,0.33980582524271846,0.13043478260869565,0.4722222222222222,0.8275862068965517,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3152301050081206,0.471889324113826,0.547610979329041,0.29535864978902954,0.9192708333333334,0.7568306010928961,0.14527027027027026,0.5517241379310345,0.625,0.4,0.5540540540540541,0.5666666666666667
Mt. Buller,11,0.5894396761448785,0.36363636363636354,0.0,0.0893760539629005,0.6386066763425254,0.7701149425287356,0.38461538461538464,1.0,0.33980582524271846,0.13043478260869565,0.4722222222222222,0.8275862068965517,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.31618315983761514,0.4233319443757735,0.6866485936970519,0.29535864978902954,0.9192708333333334,0.7568306010928961,0.14527027027027026,0.5517241379310345,0.625,0.4,0.5540540540540541,0.5666666666666667
Mt. Buller,12,0.6214943266966388,0.36363636363636354,0.0,0.0893760539629005,0.6386066763425254,0.7701149425287356,0.38461538461538464,1.0,0.33980582524271846,0.13043478260869565,0.4722222222222222,0.8275862068965517,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4438925069898933,0.42971247602070983,0.2508980006777364,0.29535864978902954,0.9192708333333334,0.7568306010928961,0.14527027027027026,0.5517241379310345,0.625,0.4,0.5540540540540541,0.5666666666666667
Mt. Buller,13,0.5959012086179716,0.36363636363636354,0.0,0.0893760539629005,0.6386066763425254,0.7701149425287356,0.38461538461538464,1.0,0.33980582524271846,0.13043478260869565,0.4722222222222222,0.8275862068965517,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5682661622389402,0.5997866488235364,0.3299220603185361,0.29535864978902954,0.9192708333333334,0.7568306010928961,0.14527027027027026,0.2413793103448276,0.375,0.34,0.7432432432432432,0.36666666666666664
Mt. Buller,14,0.5435083007337342,0.36363636363636354,0.0,0.0893760539629005,0.6386066763425254,0.7701149425287356,0.38461538461538464,1.0,0.33980582524271846,0.13043478260869565,0.4722222222222222,0.8275862068965517,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6085592025303513,0.6421035085982919,0.5558944237358334,0.29535864978902954,0.9192708333333334,0.7568306010928961,0.14527027027027026,0.2413793103448276,0.375,0.34,0.7432432432432432,0.36666666666666664
Mt. Buller,15,0.52571962398552,0.36363636363636354,0.0,0.0893760539629005,0.6386066763425254,0.7701149425287356,0.38461538461538464,1.0,0.33980582524271846,0.13043478260869565,0.4722222222222222,0.8275862068965517,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6124420185023665,0.6179014917856865,0.3852554689559094,0.29535864978902954,0.9192708333333334,0.7568306010928961,0.14527027027027026,0.20689655172413793,0.125,0.16,0.21621621621621623,0.2
Mt. Hotham,1,0.4143749635079115,1.0,0.4642857142857143,0.09612141652613827,0.7198838896952104,0.7701149425287356,0.20512820512820512,0.0,0.33980582524271846,0.13043478260869565,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.425,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3283500805829815,0.4187248937749146,0.4930532023043036,0.5527426160337553,0.7682291666666666,0.546448087431694,0.527027027027027,0.5517241379310345,0.5,0.14,0.16216216216216217,0.6666666666666666
Mt. Hotham,2,0.3413323991358673,1.0,0.4642857142857143,0.09612141652613827,0.7198838896952104,0.7701149425287356,0.20512820512820512,0.0,0.33980582524271846,0.13043478260869565,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.425,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.17278284238062733,0.3391141569692721,0.21856997627922733,0.5527426160337553,0.7682291666666666,0.546448087431694,0.527027027027027,0.5517241379310345,0.5,0.14,0.16216216216216217,0.6666666666666666
Mt. Hotham,3,0.4339931102936883,1.0,0.4642857142857143,0.09612141652613827,0.7198838896952104,0.7701149425287356,0.20512820512820512,0.0,0.33980582524271846,0.13043478260869565,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.425,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10747970318949876,0.23061280742072174,0.2710945442222975,0.5527426160337553,0.7682291666666666,0.546448087431694,0.527027027027027,0.5517241379310345,0.5,0.14,0.16216216216216217,0.6666666666666666
Mt. Hotham,4,0.5567233023880422,1.0,0.4642857142857143,0.09612141652613827,0.7198838896952104,0.7701149425287356,0.20512820512820512,0.0,0.33980582524271846,0.13043478260869565,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.425,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.126867688382248,0.24013667802455457,0.15011860386309722,0.5527426160337553,0.7682291666666666,0.546448087431694,0.527027027027027,0.5517241379310345,0.5,0.14,0.16216216216216217,0.6666666666666666
Mt. Hotham,5,0.6037056499484245,1.0,0.4642857142857143,0.09612141652613827,0.7198838896952104,0.7701149425287356,0.20512820512820512,0.0,0.33980582524271846,0.13043478260869565,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.425,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.03682257305016384,0.263438619960925,0.0,0.5527426160337553,0.7682291666666666,0.546448087431694,0.527027027027027,0.7586206896551724,1.0,0.38,0.3783783783783784,0.4
Mt. Hotham,6,0.5445203479885561,1.0,0.4642857142857143,0.09612141652613827,0.7198838896952104,0.7701149425287356,0.20512820512820512,0.0,0.33980582524271846,0.13043478260869565,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.425,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.07892324353454018,0.06031853608946117,0.5527426160337553,0.7682291666666666,0.546448087431694,0.527027027027027,0.7586206896551724,1.0,0.38,0.3783783783783784,0.4
Mt. Hotham,7,0.42441758626729725,1.0,0.4642857142857143,0.09612141652613827,0.7198838896952104,0.7701149425287356,0.20512820512820512,0.0,0.33980582524271846,0.13043478260869565,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.425,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.10035956163115323,0.23713642807774168,0.44493392070484583,0.5527426160337553,0.7682291666666666,0.546448087431694,0.527027027027027,0.7586206896551724,1.0,0.38,0.3783783783783784,0.4
Mt. Hotham,8,0.32214242618866895,1.0,0.4642857142857143,0.09612141652613827,0.7198838896952104,0.7701149425287356,0.20512820512820512,0.0,0.33980582524271846,0.13043478260869565,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.425,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14652014655465492,0.252817734881225,0.2690613351406303,0.5527426160337553,0.7682291666666666,0.546448087431694,0.527027027027027,0.7586206896551724,1.0,0.38,0.3783783783783784,0.4
Mt. Hotham,9,0.29378564060644985,1.0,0.4642857142857143,0.09612141652613827,0.7198838896952104,0.7701149425287356,0.20512820512820512,0.0,0.33980582524271846,0.13043478260869565,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.425,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.06106548872693558,0.1503291940860387,0.015249068112504238,0.5527426160337553,0.7682291666666666,0.546448087431694,0.527027027027027,0.6551724137931034,0.75,0.68,0.8783783783783784,0.4
Mt. Hotham,10,0.3385103442906911,1.0,0.4642857142857143,0.09612141652613827,0.7198838896952104,0.7701149425287356,0.20512820512820512,0.0,0.33980582524271846,0.13043478260869565,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.425,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.17420687069229643,0.3285726191478432,0.0908166723144697,0.5527426160337553,0.7682291666666666,0.546448087431694,0.527027027027027,0.6551724137931034,0.75,0.68,0.8783783783783784,0.4
Mt. Hotham,11,0.40610342344446393,1.0,0.4642857142857143,0.09612141652613827,0.7198838896952104,0.7701149425287356,0.20512820512820512,0.0,0.33980582524271846,0.13043478260869565,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.425,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.16766544890803797,0.2798799899590038,0.2986106404608607,0.5527426160337553,0.7682291666666666,0.546448087431694,0.527027027027027,0.6551724137931034,0.75,0.68,0.8783783783783784,0.4
Mt. Hotham,12,0.4381580739962243,1.0,0.4642857142857143,0.09612141652613827,0.7198838896952104,0.7701149425287356,0.20512820512820512,0.0,0.33980582524271846,0.13043478260869565,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.425,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.277107911828336,0.2615304608536762,0.3243307353439513,0.5527426160337553,0.7682291666666666,0.546448087431694,0.527027027027027,0.6551724137931034,0.75,0.68,0.8783783783783784,0.4
Mt. Hotham,13,0.41254549347034897,1.0,0.4642857142857143,0.09612141652613827,0.7198838896952104,0.7701149425287356,0.20512820512820512,0.0,0.33980582524271846,0.13043478260869565,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.425,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.48580422770600157,0.45367483007341974,0.20132158590308372,0.5527426160337553,0.7682291666666666,0.546448087431694,0.527027027027027,0.27586206896551724,0.375,0.6,0.8108108108108109,0.3
Mt. Hotham,14,0.3601525855861116,1.0,0.4642857142857143,0.09612141652613827,0.7198838896952104,0.7701149425287356,0.20512820512820512,0.0,0.33980582524271846,0.13043478260869565,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.425,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4668849547514508,0.4993482789819186,0.24977973568281941,0.5527426160337553,0.7682291666666666,0.546448087431694,0.527027027027027,0.27586206896551724,0.375,0.6,0.8108108108108109,0.3
Mt. Hotham,15,0.3423639088378973,1.0,0.4642857142857143,0.09612141652613827,0.7198838896952104,0.7701149425287356,0.20512820512820512,0.0,0.33980582524271846,0.13043478260869565,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.425,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4131388395751828,0.40375031259522953,0.2643171806167401,0.5527426160337553,0.7682291666666666,0.546448087431694,0.527027027027027,0.0,0.0,0.66,0.4189189189189189,0.13333333333333333
Perisher,1,0.810669313559487,0.45454545454545453,0.875,1.0,1.0,1.0,1.0,0.6666666666666666,0.4368932038834951,0.21739130434782608,0.8888888888888888,0.2413793103448276,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.575,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6469220661216245,0.4011500958925182,0.9898339545916638,0.9789029535864979,0.0390625,0.0,1.0,0.7241379310344828,0.625,0.14,0.16216216216216217,0.9333333333333333
Perisher,2,0.7376267491874429,0.45454545454545453,0.875,1.0,1.0,1.0,1.0,0.6666666666666666,0.4368932038834951,0.21739130434782608,0.8888888888888888,0.2413793103448276,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.575,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.49833215406860065,0.21053421118447577,0.5879362927821078,0.9789029535864979,0.0390625,0.0,1.0,0.7241379310344828,0.625,0.14,0.16216216216216217,0.9333333333333333
Perisher,3,0.8302874603452638,0.45454545454545453,0.875,1.0,1.0,1.0,1.0,0.6666666666666666,0.4368932038834951,0.21739130434782608,0.8888888888888888,0.2413793103448276,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.575,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4706069226651211,0.19133261100122956,0.8315825144018976,0.9789029535864979,0.0390625,0.0,1.0,0.7241379310344828,0.625,0.14,0.16216216216216217,0.9333333333333333
Perisher,4,0.9530176524396178,0.45454545454545453,0.875,1.0,1.0,1.0,1.0,0.6666666666666666,0.4368932038834951,0.21739130434782608,0.8888888888888888,0.2413793103448276,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.575,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.46194278785153364,0.17293107761421217,0.44933920704845814,0.9789029535864979,0.0390625,0.0,1.0,0.7241379310344828,0.625,0.14,0.16216216216216217,0.9333333333333333
Perisher,5,1.0,0.45454545454545453,0.875,1.0,1.0,1.0,1.0,0.6666666666666666,0.4368932038834951,0.21739130434782608,0.8888888888888888,0.2413793103448276,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.575,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3436773476460659,0.1497291440658735,0.764486614706879,0.9789029535864979,0.0390625,0.0,1.0,0.896551724137931,0.875,0.46,0.6756756756756757,0.4666666666666667
Perisher,6,0.9408146980401315,0.45454545454545453,0.875,1.0,1.0,1.0,1.0,0.6666666666666666,0.4368932038834951,0.21739130434782608,0.8888888888888888,0.2413793103448276,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.575,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3379878991184768,0.1173264439010326,0.6953575059301932,0.9789029535864979,0.0390625,0.0,1.0,0.896551724137931,0.875,0.46,0.6756756756756757,0.4666666666666667
Perisher,7,0.8207119363188727,0.45454545454545453,0.875,1.0,1.0,1.0,1.0,0.6666666666666666,0.4368932038834951,0.21739130434782608,0.8888888888888888,0.2413793103448276,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.575,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4262754328689323,0.22693557804295986,1.0,0.9789029535864979,0.0390625,0.0,1.0,0.896551724137931,0.875,0.46,0.6756756756756757,0.4666666666666667
Perisher,8,0.7184367762402445,0.45454545454545453,0.875,1.0,1.0,1.0,1.0,0.6666666666666666,0.4368932038834951,0.21739130434782608,0.8888888888888888,0.2413793103448276,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.575,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.45573349123512935,0.2313359446521538,0.6987461877329719,0.9789029535864979,0.0390625,0.0,1.0,0.896551724137931,0.875,0.46,0.6756756756756757,0.4666666666666667
Perisher,9,0.6900799906580254,0.45454545454545453,0.875,1.0,1.0,1.0,1.0,0.6666666666666666,0.4368932038834951,0.21739130434782608,0.8888888888888888,0.2413793103448276,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.575,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4243982036593217,0.13392782738156747,0.9715350728566589,0.9789029535864979,0.0390625,0.0,1.0,0.6206896551724138,0.625,0.84,0.918918918918919,0.4
Perisher,10,0.7347852318950585,0.45454545454545453,0.875,1.0,1.0,1.0,1.0,0.6666666666666666,0.4368932038834951,0.21739130434782608,0.8888888888888888,0.2413793103448276,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.575,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4931336731804483,0.29794149519634394,0.6940020332090817,0.9789029535864979,0.0390625,0.0,1.0,0.6206896551724138,0.625,0.84,0.918918918918919,0.4
Perisher,11,0.8023783110488313,0.45454545454545453,0.875,1.0,1.0,1.0,1.0,0.6666666666666666,0.4368932038834951,0.21739130434782608,0.8888888888888888,0.2413793103448276,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.575,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5039349612480539,0.3131027585668773,0.8130125381226703,0.9789029535864979,0.0390625,0.0,1.0,0.6206896551724138,0.625,0.84,0.918918918918919,0.4
Perisher,12,0.8344329616005917,0.45454545454545453,0.875,1.0,1.0,1.0,1.0,0.6666666666666666,0.4368932038834951,0.21739130434782608,0.8888888888888888,0.2413793103448276,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.575,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5863742039993379,0.20793399448176444,0.4946797695696375,0.9789029535864979,0.0390625,0.0,1.0,0.6206896551724138,0.625,0.84,0.918918918918919,0.4
Perisher,13,0.8088398435219244,0.45454545454545453,0.875,1.0,1.0,1.0,1.0,0.6666666666666666,0.4368932038834951,0.21739130434782608,0.8888888888888888,0.2413793103448276,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.575,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7547472238767197,0.4233319443757735,0.6575737038292104,0.9789029535864979,0.0390625,0.0,1.0,0.4482758620689655,0.375,0.88,1.0,0.5333333333333333
Perisher,14,0.7564469356376871,0.45454545454545453,0.875,1.0,1.0,1.0,1.0,0.6666666666666666,0.4368932038834951,0.21739130434782608,0.8888888888888888,0.2413793103448276,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.575,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8462404875082024,0.576024668702653,0.317993900372755,0.9789029535864979,0.0390625,0.0,1.0,0.4482758620689655,0.375,0.88,1.0,0.5333333333333333
Perisher,15,0.7386582588894728,0.45454545454545453,0.875,1.0,1.0,1.0,1.0,0.6666666666666666,0.4368932038834951,0.21739130434782608,0.8888888888888888,0.2413793103448276,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.575,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7857215058352944,0.5923060255263015,0.8506607929515418,0.9789029535864979,0.0390625,0.0,1.0,0.06896551724137931,0.125,0.76,1.0,0.13333333333333333
Selwyn,1,0.13419357349993188,0.27272727272727293,0.6428571428571429,0.0,0.06676342525399129,0.022988505747126436,0.1282051282051282,0.0,0.009708737864077669,1.0,0.5277777777777778,0.06896551724137931,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6983292660155763,0.9089924160351548,0.6679091833276855,0.8523206751054853,0.0,0.01366120218579235,0.9831081081081081,0.13793103448275862,0.25,0.0,0.05405405405405406,0.4666666666666667
Selwyn,2,0.06115100912788774,0.27272727272727293,0.6428571428571429,0.0,0.06676342525399129,0.022988505747126436,0.1282051282051282,0.0,0.009708737864077669,1.0,0.5277777777777778,0.06896551724137931,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6485104908374488,0.7947828985759758,0.3378515757370384,0.8523206751054853,0.0,0.01366120218579235,0.9831081081081081,0.13793103448275862,0.25,0.0,0.05405405405405406,0.4666666666666667
Selwyn,3,0.15381172028570872,0.27272727272727293,0.6428571428571429,0.0,0.06676342525399129,0.022988505747126436,0.1282051282051282,0.0,0.009708737864077669,1.0,0.5277777777777778,0.06896551724137931,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5337107045574159,0.7305775481844523,0.40765842087427995,0.8523206751054853,0.0,0.01366120218579235,0.9831081081081081,0.13793103448275862,0.25,0.0,0.05405405405405406,0.4666666666666667
Selwyn,4,0.27654191238006265,0.27272727272727293,0.6428571428571429,0.0,0.06676342525399129,0.022988505747126436,0.1282051282051282,0.0,0.009708737864077669,1.0,0.5277777777777778,0.06896551724137931,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5354435315201334,0.6315692974754211,0.28905455777702477,0.8523206751054853,0.0,0.01366120218579235,0.9831081081081081,0.13793103448275862,0.25,0.0,0.05405405405405406,0.4666666666666667
Selwyn,5,0.3235242599404449,0.27272727272727293,0.6428571428571429,0.0,0.06676342525399129,0.022988505747126436,0.1282051282051282,0.0,0.009708737864077669,1.0,0.5277777777777778,0.06896551724137931,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4629536035797856,0.6595716310310681,0.49271433412402577,0.8523206751054853,0.0,0.01366120218579235,0.9831081081081081,0.41379310344827586,0.5,0.12,0.14864864864864866,0.4666666666666667
Selwyn,6,0.2643389579805765,0.27272727272727293,0.6428571428571429,0.0,0.06676342525399129,0.022988505747126436,0.1282051282051282,0.0,0.009708737864077669,1.0,0.5277777777777778,0.06896551724137931,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4291634778067947,0.5385615468140288,0.2795662487292443,0.8523206751054853,0.0,0.01366120218579235,0.9831081081081081,0.41379310344827586,0.5,0.12,0.14864864864864866,0.4666666666666667
Selwyn,7,0.14423619625931763,0.27272727272727293,0.6428571428571429,0.0,0.06676342525399129,0.022988505747126436,0.1282051282051282,0.0,0.009708737864077669,1.0,0.5277777777777778,0.06896551724137931,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5448296775681865,0.7027752312508561,0.39207048458149785,0.8523206751054853,0.0,0.01366120218579235,0.9831081081081081,0.41379310344827586,0.5,0.12,0.14864864864864866,0.4666666666666667
Selwyn,8,0.04196103618068936,0.27272727272727293,0.6428571428571429,0.0,0.06676342525399129,0.022988505747126436,0.1282051282051282,0.0,0.009708737864077669,1.0,0.5277777777777778,0.06896551724137931,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5778977921067117,0.694174514500506,0.31345306675703155,0.8523206751054853,0.0,0.01366120218579235,0.9831081081081081,0.41379310344827586,0.5,0.12,0.14864864864864866,0.4666666666666667
Selwyn,9,0.01360425059847025,0.27272727272727293,0.6428571428571429,0.0,0.06676342525399129,0.022988505747126436,0.1282051282051282,0.0,0.009708737864077669,1.0,0.5277777777777778,0.06896551724137931,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5184040663867447,0.6261688474479478,0.38258217553371743,0.8523206751054853,0.0,0.01366120218579235,0.9831081081081081,0.4482758620689655,0.375,0.32,0.43243243243243246,0.5333333333333333
Selwyn,10,0.05832895428271151,0.27272727272727293,0.6428571428571429,0.0,0.06676342525399129,0.022988505747126436,0.1282051282051282,0.0,0.009708737864077669,1.0,0.5277777777777778,0.06896551724137931,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6330594504343248,0.7533794483346765,0.3002372077261945,0.8523206751054853,0.0,0.01366120218579235,0.9831081081081081,0.4482758620689655,0.375,0.32,0.43243243243243246,0.5333333333333333
Selwyn,11,0.1259220334364843,0.27272727272727293,0.6428571428571429,0.0,0.06676342525399129,0.022988505747126436,0.1282051282051282,0.0,0.009708737864077669,1.0,0.5277777777777778,0.06896551724137931,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6878745433405141,0.742358529856862,0.4089461199593359,0.8523206751054853,0.0,0.01366120218579235,0.9831081081081081,0.4482758620689655,0.375,0.32,0.43243243243243246,0.5333333333333333
Selwyn,12,0.1579766839882447,0.27272727272727293,0.6428571428571429,0.0,0.06676342525399129,0.022988505747126436,0.1282051282051282,0.0,0.009708737864077669,1.0,0.5277777777777778,0.06896551724137931,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8016851742293293,0.7687973998138842,0.12267028126058967,0.8523206751054853,0.0,0.01366120218579235,0.9831081081081081,0.4482758620689655,0.375,0.32,0.43243243243243246,0.5333333333333333
Selwyn,13,0.13236410346236935,0.27272727272727293,0.6428571428571429,0.0,0.06676342525399129,0.022988505747126436,0.1282051282051282,0.0,0.009708737864077669,1.0,0.5277777777777778,0.06896551724137931,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9866572323870753,0.9236536378035574,0.395526940020332,0.8523206751054853,0.0,0.01366120218579235,0.9831081081081081,0.1724137931034483,0.25,0.22,0.22972972972972974,0.5333333333333333
Selwyn,14,0.079971195578132,0.27272727272727293,0.6428571428571429,0.0,0.06676342525399129,0.022988505747126436,0.1282051282051282,0.0,0.009708737864077669,1.0,0.5277777777777778,0.06896551724137931,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9934874586174673,1.0,0.2859369705184683,0.8523206751054853,0.0,0.01366120218579235,0.9831081081081081,0.1724137931034483,0.25,0.22,0.22972972972972974,0.5333333333333333
Selwyn,15,0.062182518829917675,0.27272727272727293,0.6428571428571429,0.0,0.06676342525399129,0.022988505747126436,0.1282051282051282,0.0,0.009708737864077669,1.0,0.5277777777777778,0.06896551724137931,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9944995416284983,0.3172483903761437,0.8523206751054853,0.0,0.01366120218579235,0.9831081081081081,0.0,0.0,0.16,0.22972972972972974,0.0
Thredbo,1,0.6195870068702438,0.45454545454545453,0.875,0.15008431703204048,0.0,0.45977011494252873,0.28205128205128205,1.0,1.0,0.5652173913043478,0.16666666666666666,0.8620689655172413,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3728706685788791,0.38641553462849143,0.5211792612673669,0.9578059071729957,0.0390625,0.0,1.0,0.41379310344827586,0.5,0.12,0.3783783783783784,0.6666666666666666
